"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,        2139,      -11.28040682,      -9.766784016,      -10.94271924,      -13.73586418
          0,           0,        2140,      -11.32404568,      -9.768312894,      -10.96249926,      -13.72480288
          0,           0,        2141,       -11.1893401,       -9.77123953,      -10.87575863,      -13.74713192
          0,           0,        2142,      -11.28601783,      -9.772021527,      -10.94651089,      -13.74816395
          0,           0,        2143,      -11.37251774,      -9.772823134,      -11.00248318,      -13.74257317
          0,           0,        2144,      -11.39247963,      -9.774404466,      -11.00417098,      -13.73150057
          0,           0,        2145,      -11.20046627,      -9.777318802,       -10.8912403,      -13.75383343
          0,           0,        2146,      -11.29955003,       -9.77808084,      -10.95955146,      -13.75483283
          0,           0,        2147,      -11.38568831,       -9.77886081,      -11.01662186,       -13.7491915
          0,           0,        2148,       -11.4066428,      -9.780417984,      -11.01644446,      -13.73806963
          0,           0,        2149,       -11.2094769,      -9.783325158,      -10.90127647,      -13.76044349
          0,           0,        2150,       -11.3113013,      -9.784081167,      -10.96969323,      -13.76143304
          0,           0,        2151,      -11.39910742,      -9.784858242,      -11.02688903,      -13.75576554
          0,           0,        2152,      -11.41969884,      -9.786413258,      -11.02661525,      -13.74459787
          0,           0,        2153,      -11.21502147,      -9.789305005,      -10.90836071,      -13.76698046
          0,           0,        2154,      -11.31702113,      -9.790046995,      -10.97664761,      -13.76795318
          0,           0,        2155,      -11.40442067,      -9.790813228,      -11.03330162,      -13.76225818
          0,           0,        2156,      -11.42431598,      -9.792353114,      -11.03222666,      -13.75104827
          0,           0,        2157,       -11.2186515,      -9.795222556,      -10.91227316,      -13.77343405
          0,           0,        2158,       -11.3205757,      -9.795962073,      -10.98070704,      -13.77439983
          0,           0,        2159,       -11.4077571,      -9.796725926,      -11.03753939,      -13.76869029
          0,           0,        2160,      -11.42789229,       -9.79826291,      -11.03644926,      -13.75745683
          0,           0,        2161,      -11.22457389,      -9.801140734,      -10.91685641,      -13.77985425
          0,           0,        2162,      -11.32597283,      -9.801882017,      -10.98556158,       -13.7808207
          0,           0,        2163,      -11.41304487,      -9.802648525,      -11.04289021,      -13.77510575
          0,           0,        2164,      -11.43318938,      -9.804193111,      -11.04225158,      -13.76385963
          0,           0,        2165,      -11.23158655,      -9.807089077,      -10.92376105,      -13.78628298
          0,           0,        2166,      -11.33260104,      -9.807838598,      -10.99268266,      -13.78725182
          0,           0,        2167,      -11.41990503,      -9.808611879,      -11.05030037,      -13.78153153
          0,           0,        2168,      -11.44033352,      -9.810167607,       -11.0500608,      -13.77027075
          0,           0,        2169,      -11.23918167,      -9.813078925,      -10.93222486,       -13.7927304
          0,           0,        2170,      -11.33997924,      -9.813833406,       -11.0011495,       -13.7936999
          0,           0,        2171,      -11.42731213,      -9.814610601,      -11.05861866,      -13.78796925
          0,           0,        2172,      -11.44788997,      -9.816172249,      -11.05833798,      -13.77668617
          0,           0,        2173,      -11.24613431,      -9.819085806,      -10.94029704,      -13.79918332
          0,           0,        2174,      -11.34696206,       -9.81984135,      -11.00900527,      -13.80015176
          0,           0,        2175,      -11.43414559,      -9.820619034,      -11.06607368,        -13.794407
          0,           0,        2176,      -11.45461025,      -9.822179787,      -11.06541943,      -13.78309769
          0,           0,        2177,      -11.25198597,      -9.825085682,      -10.94663806,      -13.80562794
          0,           0,        2178,      -11.35301035,      -9.825839833,      -11.01507688,      -13.80659491
          0,           0,        2179,      -11.44008666,      -9.826615827,      -11.07182008,      -13.80083607
          0,           0,        2180,      -11.46025551,      -9.828172002,      -11.07077245,      -13.78950255
          0,           0,        2181,      -11.25702081,      -9.831070033,      -10.95127108,      -13.81206203
          0,           0,        2182,      -11.35823432,      -9.831821873,      -11.01957183,      -13.81302803
          0,           0,        2183,      -11.44534871,      -9.832595767,      -11.07624434,      -13.80725737
          0,           0,        2184,      -11.46527026,      -9.834148258,      -11.07505456,      -13.79590382
          0,           0,        2185,      -11.26201816,      -9.837044987,       -10.9553634,      -13.81849229
          0,           0,        2186,      -11.36329689,      -9.837795045,      -11.02371761,      -13.81945812
          0,           0,        2187,      -11.45052487,      -9.838567879,      -11.08054398,       -13.8136778
          0,           0,        2188,      -11.47044597,       -9.84012032,      -11.07951883,      -13.80230665
          0,           0,        2189,      -11.26778375,      -9.843022832,      -10.96025957,       -13.8249265
          0,           0,        2190,      -11.36896679,      -9.843772183,      -11.02877782,      -13.82589289
          0,           0,        2191,      -11.45624402,      -9.844545278,      -11.08583349,      -13.82010369
          0,           0,        2192,       -11.4763752,      -9.846100885,      -11.08510915,      -13.80871485
          0,           0,        2193,      -11.27450891,      -9.849011983,      -10.96652638,       -13.8313684
          0,           0,        2194,      -11.37547522,      -9.849761444,      -11.03519748,      -13.83233564
          0,           0,        2195,      -11.46267669,      -9.850535444,      -11.09241742,      -13.82653715
          0,           0,        2196,      -11.48303254,      -9.852094977,      -11.09189724,      -13.81512931
          0,           0,        2197,      -11.28165245,      -9.855012261,      -10.97372238,      -13.83781732
          0,           0,        2198,        -11.382384,      -9.855762204,      -11.04246922,       -13.8319285
          0,           0,        2199,      -11.42427725,      -9.857267939,      -11.06066262,       -13.8204851
          0,           0,        2200,      -11.28364891,      -9.860192442,      -10.97008519,      -13.84325058
          0,           0,        2201,      -11.38257665,      -9.860959914,       -11.0417602,      -13.84425381
          0,           0,        2202,      -11.47058288,      -9.861755188,      -11.09822131,      -13.83847259
